Fecha,TRM,TRM_MA_30,TRM_MA_90
1993-06-21,786.77,782.8133333333333,776.6316666666665
1993-06-22,786.77,782.9723333333333,776.8554444444445
1993-06-23,787.06,783.141,777.0793333333334
1993-06-24,786.42,783.2883333333333,777.284111111111
1993-06-25,786.72,783.4073333333333,777.4987777777777
1993-06-26,786.96,783.5443333333333,777.7161111111111
1993-06-27,786.96,783.7503333333333,777.9334444444444
1993-06-28,786.96,783.997,778.1575555555556
1993-06-29,786.8,784.2383333333333,778.3841111111112
1993-06-30,787.12,784.4903333333333,778.6138888888889
1993-07-01,786.1,784.727,778.8152222222224
1993-07-02,787.51,785.0103333333334,779.0268888888888
1993-07-03,788.65,785.3713333333333,779.2512222222223
1993-07-04,788.65,785.7223333333333,779.4755555555556
1993-07-05,788.65,785.9906666666667,779.7015555555555
1993-07-06,788.65,786.259,779.9252222222223
1993-07-07,789.47,786.5546666666667,780.1571111111111
1993-07-08,790.58,786.8309999999999,780.4013333333332
1993-07-09,791.73,787.068,780.6583333333333
1993-07-10,793.18,787.3423333333333,780.9314444444444
1993-07-11,793.18,787.5886666666667,781.2045555555555
1993-07-12,793.18,787.8679999999999,781.4694444444444
1993-07-13,794.67,788.197,781.7457777777777
1993-07-14,795.66,788.559,782.0135555555555
1993-07-15,797.0,788.9656666666667,782.2834444444444
1993-07-16,797.06,789.3376666666666,782.5483333333333
1993-07-17,797.31,789.6933333333333,782.816
1993-07-18,797.31,790.0206666666667,783.0836666666667
1993-07-19,797.31,790.372,783.346
1993-07-20,797.41,790.7266666666667,783.6064444444443
1993-07-21,797.41,791.0813333333333,783.8627777777778
1993-07-22,797.63,791.4433333333333,784.1136666666666
1993-07-23,798.17,791.8136666666667,784.3675555555556
1993-07-24,798.83,792.2273333333334,784.6287777777777
1993-07-25,798.83,792.631,784.8900000000001
1993-07-26,798.83,793.0266666666666,785.1525555555556
1993-07-27,799.17,793.4336666666667,785.4264444444445
1993-07-28,799.96,793.867,785.7173333333333
1993-07-29,800.42,794.3209999999999,786.0004444444444
1993-07-30,801.04,794.785,786.302888888889
1993-07-31,801.35,795.2933333333333,786.6087777777777
1993-08-01,801.35,795.7546666666666,786.9146666666666
1993-08-02,801.35,796.178,787.2015555555555
1993-08-03,801.15,796.5946666666666,787.47
1993-08-04,801.86,797.035,787.7364444444445
1993-08-05,801.82,797.474,787.9992222222221
1993-08-06,801.86,797.8870000000001,788.2735555555555
1993-08-07,801.78,798.2603333333334,788.5469999999999
1993-08-08,801.78,798.5953333333332,788.8204444444445
1993-08-09,801.78,798.8820000000001,789.0874444444446
1993-08-10,802.3,799.186,789.3417777777777
1993-08-11,803.22,799.5206666666667,789.5943333333332
1993-08-12,804.48,799.8476666666667,789.8574444444445
1993-08-13,804.93,800.1566666666665,790.1256666666667
1993-08-14,804.51,800.4069999999999,790.3892222222222
1993-08-15,804.51,800.6553333333334,790.6527777777778
1993-08-16,804.51,800.8953333333334,790.9093333333333
1993-08-17,804.51,801.1353333333333,791.1616666666667
1993-08-18,804.76,801.3836666666667,791.4163333333333
1993-08-19,805.62,801.6573333333333,791.6794444444444
1993-08-20,806.15,801.9486666666668,791.9477777777778
1993-08-21,806.72,802.2516666666667,792.2224444444445
1993-08-22,806.72,802.5366666666666,792.497111111111
1993-08-23,806.72,802.7996666666667,792.7717777777777
1993-08-24,807.04,803.0733333333333,793.0372222222223
1993-08-25,807.57,803.3646666666666,793.3118888888888
1993-08-26,807.77,803.6513333333332,793.6117777777778
1993-08-27,807.55,803.9043333333334,793.9227777777778
1993-08-28,807.53,804.1413333333334,794.2335555555557
1993-08-29,807.53,804.3576666666667,794.5443333333334
1993-08-30,807.53,804.5636666666667,794.8613333333334
1993-08-31,806.86,804.7473333333332,795.1707777777777
1993-09-01,806.83,804.9300000000001,795.4931111111111
1993-09-02,808.04,805.1596666666667,795.8255555555554
1993-09-03,807.96,805.3629999999999,796.1295555555556
1993-09-04,807.68,805.5583333333333,796.4304444444443
1993-09-05,807.68,805.7523333333334,796.7313333333334
1993-09-06,807.68,805.9490000000001,797.0134444444443
1993-09-07,807.62,806.1436666666667,797.2690000000001
1993-09-08,808.24,806.3589999999999,797.5277777777778
1993-09-09,809.33,806.5933333333334,797.7893333333333
1993-09-10,810.25,806.8276666666667,798.072111111111
1993-09-11,810.03,807.0126666666666,798.3524444444445
1993-09-12,810.03,807.1826666666667,798.6327777777777
1993-09-13,810.03,807.3666666666667,798.913111111111
1993-09-14,810.09,807.5526666666667,799.181888888889
1993-09-15,810.81,807.7626666666666,799.4504444444445
1993-09-16,811.75,808.004,799.72
1993-09-17,811.93,808.2429999999999,799.9995555555555
1993-09-18,811.18,808.4283333333333,800.2707777777778
1993-09-19,811.18,808.5959999999999,800.542
1993-09-20,811.18,808.7446666666667,800.8132222222223
1993-09-21,810.88,808.8833333333333,801.0778888888889
1993-09-22,809.75,808.9843333333333,801.3371111111111
1993-09-23,810.04,809.0843333333335,801.5962222222223
1993-09-24,810.55,809.1836666666667,801.8583333333333
1993-09-25,809.93,809.2556666666667,802.1135555555555
1993-09-26,809.93,809.3349999999999,802.3687777777778
1993-09-27,809.93,809.4149999999998,802.6257777777777
1993-09-28,809.55,809.4823333333334,802.875
1993-09-29,809.69,809.5543333333334,803.137111111111
1993-09-30,810.84,809.687,803.3963333333334
1993-10-01,811.31,809.8363333333333,803.6481111111111
1993-10-02,812.29,809.9779999999998,803.9107777777778
1993-10-03,812.29,810.1223333333332,804.1734444444445
1993-10-04,812.29,810.276,804.4361111111109
1993-10-05,812.27,810.429,804.6894444444445
1993-10-06,812.75,810.598,804.9357777777778
1993-10-07,812.54,810.7620000000001,805.167
1993-10-08,811.91,810.8843333333334,805.3751111111111
1993-10-09,811.28,810.9493333333334,805.5762222222221
1993-10-10,811.28,810.9836666666666,805.7773333333334
1993-10-11,811.28,811.0253333333333,805.961888888889
1993-10-12,811.19,811.064,806.1344444444444
1993-10-13,811.47,811.112,806.2952222222222
1993-10-14,811.46,811.1576666666666,806.4552222222222
1993-10-15,812.41,811.211,806.623
1993-10-16,813.28,811.2620000000001,806.8004444444446
1993-10-17,813.28,811.307,806.9778888888889
1993-10-18,813.28,811.3770000000001,807.1542222222223
1993-10-19,813.28,811.447,807.3305555555555
1993-10-20,813.79,811.534,807.510111111111
1993-10-21,816.41,811.7183333333334,807.7127777777777
1993-10-22,819.26,812.0353333333333,807.9397777777777
1993-10-23,819.41,812.3476666666666,808.1684444444443
1993-10-24,819.41,812.6429999999999,808.397111111111
1993-10-25,819.41,812.959,808.622
1993-10-26,819.44,813.276,808.8384444444445
1993-10-27,819.55,813.5966666666667,809.0509999999999
1993-10-28,818.98,813.911,809.2503333333333
1993-10-29,818.06,814.19,809.436
1993-10-30,817.03,814.3963333333334,809.6102222222222
1993-10-31,817.03,814.5869999999999,809.7844444444444
1993-11-01,817.03,814.7450000000001,809.9608888888888
1993-11-02,817.03,814.903,810.1294444444444
1993-11-03,816.7,815.05,810.2947777777778
1993-11-04,817.01,815.208,810.4631111111112
1993-11-05,816.79,815.3426666666667,810.6298888888889
1993-11-06,815.7,815.448,810.7845555555554
1993-11-07,815.7,815.5743333333334,810.9392222222222
1993-11-08,815.7,815.7216666666666,811.0881111111112
1993-11-09,814.26,815.821,811.2107777777778
1993-11-10,813.95,815.9100000000001,811.3159999999999
1993-11-11,811.07,815.9060000000001,811.3842222222222
1993-11-12,809.87,815.8526666666666,811.4437777777778
1993-11-13,809.95,815.8023333333333,811.5042222222221
1993-11-14,809.95,815.7203333333333,811.5646666666668
1993-11-15,809.95,815.6093333333333,811.6251111111111
1993-11-16,809.95,815.4983333333333,811.6827777777778
1993-11-17,815.18,815.5616666666666,811.7890000000001
1993-11-18,816.32,815.663,811.9019999999999
1993-11-19,816.62,815.7573333333333,812.0119999999998
1993-11-20,817.06,815.779,812.1268888888891
1993-11-21,817.06,815.7056666666667,812.2417777777779
1993-11-22,817.06,815.6273333333334,812.353111111111
1993-11-23,814.48,815.4630000000001,812.429888888889
1993-11-24,812.12,815.22,812.4782222222221
1993-11-25,811.67,814.9609999999999,812.524
1993-11-26,812.04,814.7106666666666,812.574111111111
1993-11-27,812.11,814.4816666666667,812.625
1993-11-28,812.11,814.2833333333333,812.675888888889
1993-11-29,812.11,814.1193333333334,812.7342222222222
1993-11-30,811.73,813.9426666666667,812.7886666666666
1993-12-01,812.21,813.7819999999999,812.8350000000002
1993-12-02,811.78,813.607,812.8774444444444
1993-12-03,809.63,813.3713333333333,812.8991111111111
1993-12-04,806.49,813.0206666666668,812.8858888888889
1993-12-05,806.49,812.6773333333333,812.8726666666668
1993-12-06,806.49,812.3703333333334,812.860111111111
1993-12-07,803.1,811.9503333333333,812.803
1993-12-08,800.6,811.447,812.7060000000001
1993-12-09,800.6,810.9916666666667,812.5987777777777
1993-12-10,798.51,810.477,812.4707777777779
1993-12-11,797.53,810.0256666666667,812.331888888889
1993-12-12,797.53,809.6143333333333,812.1930000000001
1993-12-13,797.53,809.2003333333333,812.0534444444444
1993-12-14,798.2,808.8086666666666,811.9133333333333
1993-12-15,798.12,808.4143333333334,811.7618888888888
1993-12-16,799.43,808.0636666666667,811.623
1993-12-17,804.89,807.7206666666666,811.5531111111111
1993-12-18,806.5,807.3933333333333,811.5011111111112
1993-12-19,806.5,807.0559999999999,811.449111111111
1993-12-20,806.5,806.704,811.4004444444446
1993-12-21,803.81,806.2623333333333,811.3344444444446
1993-12-22,802.46,805.7756666666667,811.2502222222223
1993-12-23,801.4,805.3396666666666,811.1485555555555
1993-12-24,801.69,804.992,811.057
1993-12-25,801.69,804.6593333333334,810.9654444444444
1993-12-26,801.69,804.3143333333334,810.8738888888888
1993-12-27,801.69,803.967,810.7865555555555
1993-12-28,809.13,803.8676666666667,810.7803333333333
1993-12-29,802.33,803.5416666666666,810.6857777777778
1993-12-30,802.71,803.241,810.5902222222222
1993-12-31,804.33,802.9783333333332,810.5017777777776
1994-01-01,804.33,802.73,810.4133333333333
1994-01-02,804.33,802.5533333333333,810.324888888889
1994-01-03,804.33,802.4813333333333,810.2366666666667
1994-01-04,805.91,802.462,810.1606666666668
1994-01-05,810.01,802.5793333333332,810.1325555555554
1994-01-06,814.21,802.9496666666668,810.1581111111112
1994-01-07,818.83,803.5573333333334,810.2420000000002
1994-01-08,818.89,804.1669999999999,810.3265555555555
1994-01-09,818.89,804.8463333333334,810.4111111111112
1994-01-10,818.89,805.5583333333333,810.4966666666668
1994-01-11,818.89,806.2703333333334,810.5791111111113
1994-01-12,818.5,806.9693333333333,810.6573333333333
1994-01-13,819.81,807.6896666666668,810.7395555555555
1994-01-14,820.1,808.4223333333334,810.8153333333332
1994-01-15,815.81,808.9683333333335,810.8434444444445
1994-01-16,815.81,809.3323333333334,810.8715555555556
1994-01-17,815.81,809.6426666666667,810.8996666666667
1994-01-18,816.91,809.9896666666667,810.9343333333335
1994-01-19,816.15,810.3113333333333,810.9314444444444
1994-01-20,814.56,810.6696666666667,810.8792222222221
1994-01-21,815.91,811.118,810.8403333333334
1994-01-22,815.65,811.5930000000001,810.7985555555555
1994-01-23,815.65,812.0583333333333,810.7567777777778
1994-01-24,815.65,812.5236666666666,810.7146666666666
1994-01-25,816.69,813.0236666666666,810.682888888889
1994-01-26,819.1,813.604,810.6842222222223
1994-01-27,821.52,814.017,810.7226666666666
1994-01-28,821.72,814.6633333333333,810.7747777777778
1994-01-29,818.38,815.1856666666666,810.7897777777778
1994-01-30,818.38,815.6540000000001,810.8047777777779
1994-01-31,818.38,816.1223333333332,810.8197777777777
1994-02-01,817.0,816.5446666666667,810.8231111111111
1994-02-02,819.27,817.0426666666666,810.8482222222221
1994-02-03,817.96,817.4443333333332,810.8612222222223
1994-02-04,817.69,817.7003333333334,810.8833333333333
1994-02-05,818.0,817.8266666666666,810.9088888888888
1994-02-06,818.0,817.7990000000001,810.9344444444444
1994-02-07,818.0,817.7693333333334,810.976
1994-02-08,817.64,817.7276666666666,811.0169999999999
1994-02-09,817.81,817.6916666666667,811.0918888888889
1994-02-10,817.88,817.6579999999999,811.1808888888888
1994-02-11,817.88,817.6373333333333,811.2690000000001
1994-02-12,817.78,817.5696666666665,811.3559999999999
1994-02-13,817.78,817.4923333333334,811.443
1994-02-14,817.78,817.5579999999999,811.53
1994-02-15,817.59,817.6173333333334,811.5567777777776
1994-02-16,816.92,817.6543333333333,811.5634444444445
1994-02-17,816.1,817.6273333333334,811.5576666666667
1994-02-18,815.19,817.5953333333333,811.5368888888888
1994-02-19,814.13,817.581,811.5043333333333
1994-02-20,814.13,817.5216666666668,811.4717777777777
1994-02-21,814.13,817.4709999999999,811.4678888888889
1994-02-22,816.04,817.484,811.5114444444446
1994-02-23,818.33,817.5733333333334,811.5854444444443
1994-02-24,820.76,817.7090000000001,811.6823333333334
1994-02-25,819.68,817.7283333333332,811.7664444444443
1994-02-26,819.7,817.6676666666667,811.8507777777777
1994-02-27,819.7,817.6003333333334,811.9351111111112
1994-02-28,819.7,817.6443333333333,812.0236666666667
1994-03-01,820.12,817.7023333333333,812.1115555555555
1994-03-02,819.83,817.7506666666667,812.2009999999999
1994-03-03,819.61,817.8376666666667,812.3118888888889
1994-03-04,818.7,817.8186666666667,812.4475555555556
1994-03-05,817.86,817.8153333333335,812.5738888888889
1994-03-06,817.86,817.821,812.7002222222222
1994-03-07,817.86,817.8163333333333,812.8642222222222
1994-03-08,817.76,817.8083333333333,813.0548888888887
1994-03-09,818.02,817.809,813.2484444444444
1994-03-10,818.37,817.8333333333334,813.4691111111111
1994-03-11,818.46,817.8549999999999,813.7016666666666
1994-03-12,818.62,817.8796666666668,813.9359999999999
1994-03-13,818.62,817.9043333333334,814.1703333333334
1994-03-14,818.62,817.9323333333334,814.3972222222222
1994-03-15,818.69,817.9626666666666,814.6257777777779
1994-03-16,818.49,817.9863333333334,814.8375555555556
1994-03-17,820.44,818.0813333333333,815.0103333333333
1994-03-18,820.91,818.2143333333333,815.1704444444445
1994-03-19,821.34,818.3889999999999,815.3353333333332
1994-03-20,821.34,818.5939999999999,815.5002222222223
1994-03-21,821.34,818.8343333333333,815.695
1994-03-22,821.34,819.0746666666666,815.9047777777777
1994-03-23,821.73,819.328,816.1306666666666
1994-03-24,821.82,819.5206666666668,816.3543333333333
1994-03-25,821.7,819.6329999999999,816.5766666666666
1994-03-26,821.14,819.6456666666668,816.7927777777777
1994-03-27,821.14,819.6943333333334,817.0088888888889
1994-03-28,821.14,819.7423333333334,817.1423333333333
1994-03-29,820.63,819.7733333333333,817.3456666666667
1994-03-30,820.78,819.8093333333334,817.5464444444445
1994-03-31,819.51,819.789,817.7151111111111
1994-04-01,819.51,819.7783333333334,817.8837777777778
1994-04-02,819.51,819.775,818.0524444444444
1994-04-03,819.51,819.802,818.2211111111111
1994-04-04,819.51,819.857,818.3722222222223
1994-04-05,820.21,819.9353333333332,818.4855555555555
1994-04-06,820.93,820.0376666666667,818.5602222222223
1994-04-07,822.57,820.198,818.6017777777777
1994-04-08,825.28,820.44,818.6727777777777
1994-04-09,828.92,820.7916666666666,818.7842222222223
1994-04-10,828.92,821.1403333333334,818.8956666666667
1994-04-11,828.92,821.4836666666666,819.0071111111112
1994-04-12,829.32,821.8403333333333,819.1273333333332
1994-04-13,828.81,822.1800000000001,819.2273333333333
1994-04-14,827.96,822.4889999999999,819.3146666666668
1994-04-15,827.44,822.7873333333333,819.4438888888889
1994-04-16,827.93,823.037,819.5785555555555
1994-04-17,827.93,823.2710000000001,819.7132222222223
1994-04-18,827.93,823.4906666666667,819.8356666666666
1994-04-19,829.47,823.7616666666668,819.9836666666666
1994-04-20,831.24,824.0916666666667,820.1690000000001
1994-04-21,834.3,824.5236666666667,820.3733333333334
1994-04-22,838.25,825.0743333333335,820.6244444444445
1994-04-23,836.96,825.579,820.8612222222222
1994-04-24,836.96,826.0876666666667,821.0980000000001
1994-04-25,836.96,826.6149999999999,821.3232222222222
1994-04-26,835.4,827.0903333333333,821.5043333333333
1994-04-27,837.31,827.6293333333332,821.6797777777779
1994-04-28,838.28,828.2176666666667,821.8637777777778
1994-04-29,837.27,828.7673333333333,822.0736666666667
1994-04-30,836.86,829.3456666666667,822.279
1994-05-01,836.86,829.9239999999999,822.4843333333334
1994-05-02,836.86,830.5023333333334,822.7050000000002
1994-05-03,838.04,831.12,822.9135555555556
1994-05-04,839.14,831.7743333333333,823.1488888888888
1994-05-05,841.0,832.4673333333334,823.4078888888889
1994-05-06,841.25,833.1446666666667,823.6662222222222
1994-05-07,841.7,833.7823333333333,823.9295555555556
1994-05-08,841.7,834.3296666666666,824.1928888888889
1994-05-09,841.7,834.7556666666667,824.4602222222223
1994-05-10,841.27,835.1673333333332,824.7208888888888
1994-05-11,841.33,835.581,824.9814444444445
1994-05-12,841.92,836.001,825.2485555555555
1994-05-13,843.24,836.482,825.5314444444444
1994-05-14,842.23,836.9576666666667,825.8031111111111
1994-05-15,842.23,837.4506666666667,826.0747777777779
1994-05-16,842.23,837.9273333333333,826.3485555555557
1994-05-17,842.23,838.4040000000001,826.6297777777777
1994-05-18,842.21,838.88,826.919888888889
1994-05-19,842.83,839.3253333333333,827.2270000000001
1994-05-20,842.64,839.7053333333333,827.5437777777778
1994-05-21,842.33,839.973,827.8571111111111
1994-05-22,842.33,840.1089999999999,828.1704444444445
1994-05-23,842.33,840.288,828.4625555555555
1994-05-24,842.92,840.4866666666666,828.7357777777778
1994-05-25,843.08,840.6906666666667,828.9837777777777
1994-05-26,842.22,840.918,829.2342222222222
1994-05-27,841.86,841.0696666666668,829.4804444444445
1994-05-28,840.93,841.1579999999999,829.7163333333333
1994-05-29,840.93,841.28,829.9522222222222
1994-05-30,840.93,841.4156666666665,830.1834444444446
1994-05-31,841.12,841.5576666666668,830.4200000000001
1994-06-01,841.93,841.7266666666667,830.6679999999999
1994-06-02,842.0,841.8586666666666,830.9268888888889
1994-06-03,841.44,841.9353333333333,831.1888888888889
1994-06-04,840.37,841.9143333333334,831.4390000000001
1994-06-05,840.37,841.885,831.6891111111112
1994-06-06,840.37,841.8406666666667,831.9403333333333
